"paID","waterBuffer","landQualityMin","qualitySurface","kernelScale","metricVariant","nonProtectedPenalty","factorOrder","nameEco","paPriority","paArea","priority","scnID"
1032,0,0,"Kennedy",2,"intactness",1,12,"SouthernArctic",2,414760788.212914,5,3158
1033,0,0,"Kennedy",2,"intactness",1,13,"SouthernArctic",2,9695838018.84025,5,3159
1036,0,0,"Kennedy",2,"intactness",1,14,"SouthernArctic",2,286629596.850168,5,3160
1042,0,0,"Kennedy",2,"intactness",1,16,"SouthernArctic",2,133467109.742787,5,3161
1047,0,0,"Kennedy",2,"intactness",1,18,"SouthernArctic",2,3868662413.78,5,3162
1048,0,0,"Kennedy",2,"intactness",1,19,"SouthernArctic",2,190884996.466576,5,3163
1051,0,0,"Kennedy",2,"intactness",1,20,"SouthernArctic",2,811626282.11484,5,3164
1416,0,0,"Kennedy",2,"intactness",1,21,"BorealShield",2,47923574.4780236,5,3165
2401,0,0,"Kennedy",2,"intactness",1,23,"BorealShield",2,2004196.33420272,5,3166
3115,0,0,"Kennedy",2,"intactness",1,24,"BorealShield",2,2472394.60186772,5,3167
3331,0,0,"Kennedy",2,"intactness",1,26,"BorealShield",2,1299245.11083464,5,3168
3368,0,0,"Kennedy",2,"intactness",1,27,"BorealShield",2,102728733.082227,5,3169
3388,0,0,"Kennedy",2,"intactness",1,28,"BorealShield",2,1762643.4458769,5,3170
3908,0,0,"Kennedy",2,"intactness",1,29,"BorealShield",2,1031829.74271823,5,3171
4345,0,0,"Kennedy",2,"intactness",1,32,"AtlanticMaritime",2,86275625.9584837,5,3172
4490,0,0,"Kennedy",2,"intactness",1,34,"AtlanticMaritime",2,4801569.97429797,5,3173
4655,0,0,"Kennedy",2,"intactness",1,36,"AtlanticMaritime",2,1950065.50563364,5,3174
4676,0,0,"Kennedy",2,"intactness",1,37,"AtlanticMaritime",2,13173183.017264,5,3175
4707,0,0,"Kennedy",2,"intactness",1,38,"AtlanticMaritime",2,5811285.68539914,5,3176
4789,0,0,"Kennedy",2,"intactness",1,39,"AtlanticMaritime",2,2974722.4185276,5,3177
4839,0,0,"Kennedy",2,"intactness",1,40,"AtlanticMaritime",2,8508485.40084783,5,3178
4910,0,0,"Kennedy",2,"intactness",1,41,"BorealCordillera",2,9659158.97212363,5,3179
4916,0,0,"Kennedy",2,"intactness",1,42,"BorealCordillera",2,2047882643.18957,5,3180
4943,0,0,"Kennedy",2,"intactness",1,44,"BorealCordillera",2,6663859785.72811,5,3181
4951,0,0,"Kennedy",2,"intactness",1,46,"BorealCordillera",2,563582957.83545,5,3182
4953,0,0,"Kennedy",2,"intactness",1,47,"BorealCordillera",2,78232224.733573,5,3183
4955,0,0,"Kennedy",2,"intactness",1,48,"BorealCordillera",2,430674303.770189,5,3184
4982,0,0,"Kennedy",2,"intactness",1,51,"BorealCordillera",2,2980075315.17976,5,3185
4984,0,0,"Kennedy",2,"intactness",1,52,"TaigaPlains",2,4351152.75972636,5,3186
4995,0,0,"Kennedy",2,"intactness",1,54,"TaigaCordillera",2,1345452148.1651,5,3187
5010,0,0,"Kennedy",2,"intactness",1,55,"TaigaCordillera",2,434550441.303265,5,3188
5020,0,0,"Kennedy",2,"intactness",1,57,"TaigaPlains",2,2139123.64128733,5,3189
5033,0,0,"Kennedy",2,"intactness",1,59,"TaigaPlains",2,17924963.0637585,5,3190
5035,0,0,"Kennedy",2,"intactness",1,60,"TaigaPlains",2,112810267.999969,5,3191
5036,0,0,"Kennedy",2,"intactness",1,61,"TaigaPlains",2,17425864.1689697,5,3192
5038,0,0,"Kennedy",2,"intactness",1,62,"TaigaPlains",2,167092328.346783,5,3193
5039,0,0,"Kennedy",2,"intactness",1,63,"TaigaPlains",2,51814189.9648372,5,3194
5044,0,0,"Kennedy",2,"intactness",1,64,"TaigaCordillera",2,56883723.1607253,5,3195
5088,0,0,"Kennedy",2,"intactness",1,66,"PacificMaritime",2,35307088.2923894,5,3196
5166,0,0,"Kennedy",2,"intactness",1,67,"PacificMaritime",2,80872895.5042943,5,3197
5193,0,0,"Kennedy",2,"intactness",1,68,"PacificMaritime",2,60535445.7905663,5,3198
5238,0,0,"Kennedy",2,"intactness",1,70,"PacificMaritime",2,2210248.49139888,5,3199
5323,0,0,"Kennedy",2,"intactness",1,71,"PacificMaritime",2,2230830.68056081,5,3200
5383,0,0,"Kennedy",2,"intactness",1,72,"PacificMaritime",2,127985362.34401,5,3201
5405,0,0,"Kennedy",2,"intactness",1,74,"PacificMaritime",2,8232438.02187151,5,3202
5418,0,0,"Kennedy",2,"intactness",1,75,"NorthernArctic",2,748618026.390739,5,3203
5420,0,0,"Kennedy",2,"intactness",1,76,"NorthernArctic",2,44301451.6401584,5,3204
5424,0,0,"Kennedy",2,"intactness",1,79,"NorthernArctic",2,21778688.8078423,5,3205
5425,0,0,"Kennedy",2,"intactness",1,80,"NorthernArctic",2,9841317469.57611,5,3206
5428,0,0,"Kennedy",2,"intactness",1,81,"NorthernArctic",2,12092672612.0828,5,3207
5429,0,0,"Kennedy",2,"intactness",1,82,"NorthernArctic",2,240228159.52647,5,3208
5431,0,0,"Kennedy",2,"intactness",1,84,"ArcticCordillera",2,18650522676.0269,5,3209
5434,0,0,"Kennedy",2,"intactness",1,86,"NorthernArctic",2,214682545.001562,5,3210
5435,0,0,"Kennedy",2,"intactness",1,87,"ArcticCordillera",2,21943041321.4639,5,3211
5440,0,0,"Kennedy",2,"intactness",1,89,"ArcticCordillera",2,1442361973.27351,5,3212
5441,0,0,"Kennedy",2,"intactness",1,90,"ArcticCordillera",2,9854650437.36558,5,3213
5443,0,0,"Kennedy",2,"intactness",1,92,"ArcticCordillera",2,2833836241.44385,5,3214
5444,0,0,"Kennedy",2,"intactness",1,93,"ArcticCordillera",2,4427546112.69744,5,3215
5448,0,0,"Kennedy",2,"intactness",1,95,"TaigaCordillera",2,74709131.5719082,5,3216
5451,0,0,"Kennedy",2,"intactness",1,97,"TaigaCordillera",2,33885372.6352008,5,3217
5452,0,0,"Kennedy",2,"intactness",1,98,"TaigaCordillera",2,42854035.7547615,5,3218
5453,0,0,"Kennedy",2,"intactness",1,99,"TaigaCordillera",2,91595877.6295236,5,3219
5455,0,0,"Kennedy",2,"intactness",1,100,"TaigaShield",2,7946951542.00183,5,3220
5456,0,0,"Kennedy",2,"intactness",1,101,"TaigaShield",2,282011320.50411,5,3221
5460,0,0,"Kennedy",2,"intactness",1,103,"TaigaShield",2,1659772283.4412,5,3222
5462,0,0,"Kennedy",2,"intactness",1,104,"TaigaShield",2,322061958.328503,5,3223
5468,0,0,"Kennedy",2,"intactness",1,106,"TaigaShield",2,1631113213.7612,5,3224
5472,0,0,"Kennedy",2,"intactness",1,108,"TaigaShield",2,7635850193.98625,5,3225
5473,0,0,"Kennedy",2,"intactness",1,109,"TaigaShield",2,393137993.283228,5,3226
5557,0,0,"Kennedy",2,"intactness",1,111,"Prairies",2,16929846.2842305,5,3227
5582,0,0,"Kennedy",2,"intactness",1,113,"Prairies",2,98196183.2487189,5,3228
5592,0,0,"Kennedy",2,"intactness",1,114,"Prairies",2,406453500.529985,5,3229
5655,0,0,"Kennedy",2,"intactness",1,116,"Prairies",2,18243034.5693497,5,3230
5666,0,0,"Kennedy",2,"intactness",1,117,"Prairies",2,177083226.766852,5,3231
5706,0,0,"Kennedy",2,"intactness",1,118,"Prairies",2,8504824.90779724,5,3232
5710,0,0,"Kennedy",2,"intactness",1,119,"Prairies",2,3218498.59068641,5,3233
5753,0,0,"Kennedy",2,"intactness",1,120,"MontaneCordillera",2,395007009.114774,5,3234
5765,0,0,"Kennedy",2,"intactness",1,121,"MontaneCordillera",2,1562991.96121907,5,3235
5791,0,0,"Kennedy",2,"intactness",1,122,"MontaneCordillera",2,61553599.6317583,5,3236
5943,0,0,"Kennedy",2,"intactness",1,124,"MontaneCordillera",2,3439597.2409156,5,3237
5966,0,0,"Kennedy",2,"intactness",1,125,"MontaneCordillera",2,2570843.97365248,5,3238
6048,0,0,"Kennedy",2,"intactness",1,126,"MontaneCordillera",2,1831527.7846675,5,3239
6061,0,0,"Kennedy",2,"intactness",1,128,"MontaneCordillera",2,1184135.88131069,5,3240
6095,0,0,"Kennedy",2,"intactness",1,130,"BorealPlains",2,18552930.7709648,5,3241
6097,0,0,"Kennedy",2,"intactness",1,131,"BorealPlains",2,12977155.1113708,5,3242
6112,0,0,"Kennedy",2,"intactness",1,132,"BorealPlains",2,37066805.4155231,5,3243
6128,0,0,"Kennedy",2,"intactness",1,133,"BorealPlains",2,57253354.02807,5,3244
6244,0,0,"Kennedy",2,"intactness",1,137,"BorealPlains",2,111127482.124188,5,3245
6282,0,0,"Kennedy",2,"intactness",1,138,"BorealPlains",2,899726942.1395,5,3246
6347,0,0,"Kennedy",2,"intactness",1,139,"BorealPlains",2,1800233.32231662,5,3247
6383,0,0,"Kennedy",2,"intactness",1,141,"MixedWoodPlains",2,7903279.12826236,5,3248
6458,0,0,"Kennedy",2,"intactness",1,142,"MixedWoodPlains",2,18735385.5384617,5,3249
6465,0,0,"Kennedy",2,"intactness",1,143,"MixedWoodPlains",2,4534440.18621595,5,3250
6570,0,0,"Kennedy",2,"intactness",1,145,"MixedWoodPlains",2,12969423.4431555,5,3251
6604,0,0,"Kennedy",2,"intactness",1,146,"MixedWoodPlains",2,2020181.81944764,5,3252
6657,0,0,"Kennedy",2,"intactness",1,148,"MixedWoodPlains",2,1453656.87188418,5,3253
6701,0,0,"Kennedy",2,"intactness",1,149,"MixedWoodPlains",2,1741335.17866715,5,3254
1000,0,100,"Kennedy",2,"intactness",1,150,"HudsonPlains",2,1161540174.27311,5,3255
1006,0,100,"Kennedy",2,"intactness",1,151,"HudsonPlains",2,1339093516.82043,5,3256
1010,0,100,"Kennedy",2,"intactness",1,153,"HudsonPlains",2,254099442.838707,5,3257
1011,0,100,"Kennedy",2,"intactness",1,154,"HudsonPlains",2,68971423.92211,5,3258
1016,0,100,"Kennedy",2,"intactness",1,155,"HudsonPlains",2,1077842547.66938,5,3259
1021,0,100,"Kennedy",2,"intactness",1,158,"HudsonPlains",2,191294218.46527,5,3260
1023,0,100,"Kennedy",2,"intactness",1,159,"HudsonPlains",2,164722707.185768,5,3261
1032,0,100,"Kennedy",2,"intactness",1,161,"SouthernArctic",2,414760788.212914,5,3262
1033,0,100,"Kennedy",2,"intactness",1,162,"SouthernArctic",2,9695838018.84025,5,3263
1036,0,100,"Kennedy",2,"intactness",1,163,"SouthernArctic",2,286629596.850168,5,3264
1042,0,100,"Kennedy",2,"intactness",1,165,"SouthernArctic",2,133467109.742787,5,3265
1047,0,100,"Kennedy",2,"intactness",1,167,"SouthernArctic",2,3868662413.78,5,3266
1048,0,100,"Kennedy",2,"intactness",1,168,"SouthernArctic",2,190884996.466576,5,3267
1051,0,100,"Kennedy",2,"intactness",1,169,"SouthernArctic",2,811626282.11484,5,3268
1416,0,100,"Kennedy",2,"intactness",1,170,"BorealShield",2,47923574.4780236,5,3269
2401,0,100,"Kennedy",2,"intactness",1,172,"BorealShield",2,2004196.33420272,5,3270
3115,0,100,"Kennedy",2,"intactness",1,173,"BorealShield",2,2472394.60186772,5,3271
3331,0,100,"Kennedy",2,"intactness",1,175,"BorealShield",2,1299245.11083464,5,3272
3368,0,100,"Kennedy",2,"intactness",1,176,"BorealShield",2,102728733.082227,5,3273
3388,0,100,"Kennedy",2,"intactness",1,177,"BorealShield",2,1762643.4458769,5,3274
3908,0,100,"Kennedy",2,"intactness",1,178,"BorealShield",2,1031829.74271823,5,3275
4345,0,100,"Kennedy",2,"intactness",1,181,"AtlanticMaritime",2,86275625.9584837,5,3276
4490,0,100,"Kennedy",2,"intactness",1,183,"AtlanticMaritime",2,4801569.97429797,5,3277
4655,0,100,"Kennedy",2,"intactness",1,185,"AtlanticMaritime",2,1950065.50563364,5,3278
4676,0,100,"Kennedy",2,"intactness",1,186,"AtlanticMaritime",2,13173183.017264,5,3279
4707,0,100,"Kennedy",2,"intactness",1,187,"AtlanticMaritime",2,5811285.68539914,5,3280
4789,0,100,"Kennedy",2,"intactness",1,188,"AtlanticMaritime",2,2974722.4185276,5,3281
4839,0,100,"Kennedy",2,"intactness",1,189,"AtlanticMaritime",2,8508485.40084783,5,3282
4910,0,100,"Kennedy",2,"intactness",1,190,"BorealCordillera",2,9659158.97212363,5,3283
4916,0,100,"Kennedy",2,"intactness",1,191,"BorealCordillera",2,2047882643.18957,5,3284
4943,0,100,"Kennedy",2,"intactness",1,193,"BorealCordillera",2,6663859785.72811,5,3285
4951,0,100,"Kennedy",2,"intactness",1,195,"BorealCordillera",2,563582957.83545,5,3286
4953,0,100,"Kennedy",2,"intactness",1,196,"BorealCordillera",2,78232224.733573,5,3287
4955,0,100,"Kennedy",2,"intactness",1,197,"BorealCordillera",2,430674303.770189,5,3288
4982,0,100,"Kennedy",2,"intactness",1,200,"BorealCordillera",2,2980075315.17976,5,3289
4984,0,100,"Kennedy",2,"intactness",1,201,"TaigaPlains",2,4351152.75972636,5,3290
4995,0,100,"Kennedy",2,"intactness",1,203,"TaigaCordillera",2,1345452148.1651,5,3291
5010,0,100,"Kennedy",2,"intactness",1,204,"TaigaCordillera",2,434550441.303265,5,3292
5020,0,100,"Kennedy",2,"intactness",1,206,"TaigaPlains",2,2139123.64128733,5,3293
5033,0,100,"Kennedy",2,"intactness",1,208,"TaigaPlains",2,17924963.0637585,5,3294
5035,0,100,"Kennedy",2,"intactness",1,209,"TaigaPlains",2,112810267.999969,5,3295
5036,0,100,"Kennedy",2,"intactness",1,210,"TaigaPlains",2,17425864.1689697,5,3296
5038,0,100,"Kennedy",2,"intactness",1,211,"TaigaPlains",2,167092328.346783,5,3297
5039,0,100,"Kennedy",2,"intactness",1,212,"TaigaPlains",2,51814189.9648372,5,3298
5044,0,100,"Kennedy",2,"intactness",1,213,"TaigaCordillera",2,56883723.1607253,5,3299
5088,0,100,"Kennedy",2,"intactness",1,215,"PacificMaritime",2,35307088.2923894,5,3300
5166,0,100,"Kennedy",2,"intactness",1,216,"PacificMaritime",2,80872895.5042943,5,3301
5193,0,100,"Kennedy",2,"intactness",1,217,"PacificMaritime",2,60535445.7905663,5,3302
5238,0,100,"Kennedy",2,"intactness",1,219,"PacificMaritime",2,2210248.49139888,5,3303
5323,0,100,"Kennedy",2,"intactness",1,220,"PacificMaritime",2,2230830.68056081,5,3304
5383,0,100,"Kennedy",2,"intactness",1,221,"PacificMaritime",2,127985362.34401,5,3305
5405,0,100,"Kennedy",2,"intactness",1,223,"PacificMaritime",2,8232438.02187151,5,3306
5418,0,100,"Kennedy",2,"intactness",1,224,"NorthernArctic",2,748618026.390739,5,3307
5420,0,100,"Kennedy",2,"intactness",1,225,"NorthernArctic",2,44301451.6401584,5,3308
5424,0,100,"Kennedy",2,"intactness",1,228,"NorthernArctic",2,21778688.8078423,5,3309
5425,0,100,"Kennedy",2,"intactness",1,229,"NorthernArctic",2,9841317469.57611,5,3310
5428,0,100,"Kennedy",2,"intactness",1,230,"NorthernArctic",2,12092672612.0828,5,3311
5429,0,100,"Kennedy",2,"intactness",1,231,"NorthernArctic",2,240228159.52647,5,3312
5431,0,100,"Kennedy",2,"intactness",1,233,"ArcticCordillera",2,18650522676.0269,5,3313
5434,0,100,"Kennedy",2,"intactness",1,235,"NorthernArctic",2,214682545.001562,5,3314
5435,0,100,"Kennedy",2,"intactness",1,236,"ArcticCordillera",2,21943041321.4639,5,3315
5440,0,100,"Kennedy",2,"intactness",1,238,"ArcticCordillera",2,1442361973.27351,5,3316
5441,0,100,"Kennedy",2,"intactness",1,239,"ArcticCordillera",2,9854650437.36558,5,3317
5443,0,100,"Kennedy",2,"intactness",1,241,"ArcticCordillera",2,2833836241.44385,5,3318
5444,0,100,"Kennedy",2,"intactness",1,242,"ArcticCordillera",2,4427546112.69744,5,3319
5448,0,100,"Kennedy",2,"intactness",1,244,"TaigaCordillera",2,74709131.5719082,5,3320
5451,0,100,"Kennedy",2,"intactness",1,246,"TaigaCordillera",2,33885372.6352008,5,3321
5452,0,100,"Kennedy",2,"intactness",1,247,"TaigaCordillera",2,42854035.7547615,5,3322
5453,0,100,"Kennedy",2,"intactness",1,248,"TaigaCordillera",2,91595877.6295236,5,3323
5455,0,100,"Kennedy",2,"intactness",1,249,"TaigaShield",2,7946951542.00183,5,3324
5456,0,100,"Kennedy",2,"intactness",1,250,"TaigaShield",2,282011320.50411,5,3325
5460,0,100,"Kennedy",2,"intactness",1,252,"TaigaShield",2,1659772283.4412,5,3326
5462,0,100,"Kennedy",2,"intactness",1,253,"TaigaShield",2,322061958.328503,5,3327
5468,0,100,"Kennedy",2,"intactness",1,255,"TaigaShield",2,1631113213.7612,5,3328
5472,0,100,"Kennedy",2,"intactness",1,257,"TaigaShield",2,7635850193.98625,5,3329
5473,0,100,"Kennedy",2,"intactness",1,258,"TaigaShield",2,393137993.283228,5,3330
5557,0,100,"Kennedy",2,"intactness",1,260,"Prairies",2,16929846.2842305,5,3331
5582,0,100,"Kennedy",2,"intactness",1,262,"Prairies",2,98196183.2487189,5,3332
5592,0,100,"Kennedy",2,"intactness",1,263,"Prairies",2,406453500.529985,5,3333
5655,0,100,"Kennedy",2,"intactness",1,265,"Prairies",2,18243034.5693497,5,3334
5666,0,100,"Kennedy",2,"intactness",1,266,"Prairies",2,177083226.766852,5,3335
5706,0,100,"Kennedy",2,"intactness",1,267,"Prairies",2,8504824.90779724,5,3336
5710,0,100,"Kennedy",2,"intactness",1,268,"Prairies",2,3218498.59068641,5,3337
5753,0,100,"Kennedy",2,"intactness",1,269,"MontaneCordillera",2,395007009.114774,5,3338
5765,0,100,"Kennedy",2,"intactness",1,270,"MontaneCordillera",2,1562991.96121907,5,3339
5791,0,100,"Kennedy",2,"intactness",1,271,"MontaneCordillera",2,61553599.6317583,5,3340
5943,0,100,"Kennedy",2,"intactness",1,273,"MontaneCordillera",2,3439597.2409156,5,3341
5966,0,100,"Kennedy",2,"intactness",1,274,"MontaneCordillera",2,2570843.97365248,5,3342
6048,0,100,"Kennedy",2,"intactness",1,275,"MontaneCordillera",2,1831527.7846675,5,3343
6061,0,100,"Kennedy",2,"intactness",1,277,"MontaneCordillera",2,1184135.88131069,5,3344
6095,0,100,"Kennedy",2,"intactness",1,279,"BorealPlains",2,18552930.7709648,5,3345
6097,0,100,"Kennedy",2,"intactness",1,280,"BorealPlains",2,12977155.1113708,5,3346
6112,0,100,"Kennedy",2,"intactness",1,281,"BorealPlains",2,37066805.4155231,5,3347
6128,0,100,"Kennedy",2,"intactness",1,282,"BorealPlains",2,57253354.02807,5,3348
6244,0,100,"Kennedy",2,"intactness",1,286,"BorealPlains",2,111127482.124188,5,3349
6282,0,100,"Kennedy",2,"intactness",1,287,"BorealPlains",2,899726942.1395,5,3350
6347,0,100,"Kennedy",2,"intactness",1,288,"BorealPlains",2,1800233.32231662,5,3351
6383,0,100,"Kennedy",2,"intactness",1,290,"MixedWoodPlains",2,7903279.12826236,5,3352
6458,0,100,"Kennedy",2,"intactness",1,291,"MixedWoodPlains",2,18735385.5384617,5,3353
6465,0,100,"Kennedy",2,"intactness",1,292,"MixedWoodPlains",2,4534440.18621595,5,3354
6570,0,100,"Kennedy",2,"intactness",1,294,"MixedWoodPlains",2,12969423.4431555,5,3355
6604,0,100,"Kennedy",2,"intactness",1,295,"MixedWoodPlains",2,2020181.81944764,5,3356
6657,0,100,"Kennedy",2,"intactness",1,297,"MixedWoodPlains",2,1453656.87188418,5,3357
6701,0,100,"Kennedy",2,"intactness",1,298,"MixedWoodPlains",2,1741335.17866715,5,3358
1000,0,0,"Kennedy",5,"intactness",1,299,"HudsonPlains",2,1161540174.27311,5,3359
1006,0,0,"Kennedy",5,"intactness",1,300,"HudsonPlains",2,1339093516.82043,5,3360
1010,0,0,"Kennedy",5,"intactness",1,302,"HudsonPlains",2,254099442.838707,5,3361
1011,0,0,"Kennedy",5,"intactness",1,303,"HudsonPlains",2,68971423.92211,5,3362
1016,0,0,"Kennedy",5,"intactness",1,304,"HudsonPlains",2,1077842547.66938,5,3363
1021,0,0,"Kennedy",5,"intactness",1,307,"HudsonPlains",2,191294218.46527,5,3364
1023,0,0,"Kennedy",5,"intactness",1,308,"HudsonPlains",2,164722707.185768,5,3365
1032,0,0,"Kennedy",5,"intactness",1,310,"SouthernArctic",2,414760788.212914,5,3366
1033,0,0,"Kennedy",5,"intactness",1,311,"SouthernArctic",2,9695838018.84025,5,3367
1036,0,0,"Kennedy",5,"intactness",1,312,"SouthernArctic",2,286629596.850168,5,3368
1042,0,0,"Kennedy",5,"intactness",1,314,"SouthernArctic",2,133467109.742787,5,3369
1047,0,0,"Kennedy",5,"intactness",1,316,"SouthernArctic",2,3868662413.78,5,3370
1048,0,0,"Kennedy",5,"intactness",1,317,"SouthernArctic",2,190884996.466576,5,3371
1051,0,0,"Kennedy",5,"intactness",1,318,"SouthernArctic",2,811626282.11484,5,3372
1416,0,0,"Kennedy",5,"intactness",1,319,"BorealShield",2,47923574.4780236,5,3373
2401,0,0,"Kennedy",5,"intactness",1,321,"BorealShield",2,2004196.33420272,5,3374
3115,0,0,"Kennedy",5,"intactness",1,322,"BorealShield",2,2472394.60186772,5,3375
3331,0,0,"Kennedy",5,"intactness",1,324,"BorealShield",2,1299245.11083464,5,3376
3368,0,0,"Kennedy",5,"intactness",1,325,"BorealShield",2,102728733.082227,5,3377
3388,0,0,"Kennedy",5,"intactness",1,326,"BorealShield",2,1762643.4458769,5,3378
3908,0,0,"Kennedy",5,"intactness",1,327,"BorealShield",2,1031829.74271823,5,3379
4345,0,0,"Kennedy",5,"intactness",1,330,"AtlanticMaritime",2,86275625.9584837,5,3380
4490,0,0,"Kennedy",5,"intactness",1,332,"AtlanticMaritime",2,4801569.97429797,5,3381
4655,0,0,"Kennedy",5,"intactness",1,334,"AtlanticMaritime",2,1950065.50563364,5,3382
4676,0,0,"Kennedy",5,"intactness",1,335,"AtlanticMaritime",2,13173183.017264,5,3383
4707,0,0,"Kennedy",5,"intactness",1,336,"AtlanticMaritime",2,5811285.68539914,5,3384
4789,0,0,"Kennedy",5,"intactness",1,337,"AtlanticMaritime",2,2974722.4185276,5,3385
4839,0,0,"Kennedy",5,"intactness",1,338,"AtlanticMaritime",2,8508485.40084783,5,3386
4910,0,0,"Kennedy",5,"intactness",1,339,"BorealCordillera",2,9659158.97212363,5,3387
4916,0,0,"Kennedy",5,"intactness",1,340,"BorealCordillera",2,2047882643.18957,5,3388
4943,0,0,"Kennedy",5,"intactness",1,342,"BorealCordillera",2,6663859785.72811,5,3389
4951,0,0,"Kennedy",5,"intactness",1,344,"BorealCordillera",2,563582957.83545,5,3390
4953,0,0,"Kennedy",5,"intactness",1,345,"BorealCordillera",2,78232224.733573,5,3391
4955,0,0,"Kennedy",5,"intactness",1,346,"BorealCordillera",2,430674303.770189,5,3392
4982,0,0,"Kennedy",5,"intactness",1,349,"BorealCordillera",2,2980075315.17976,5,3393
4984,0,0,"Kennedy",5,"intactness",1,350,"TaigaPlains",2,4351152.75972636,5,3394
4995,0,0,"Kennedy",5,"intactness",1,352,"TaigaCordillera",2,1345452148.1651,5,3395
5010,0,0,"Kennedy",5,"intactness",1,353,"TaigaCordillera",2,434550441.303265,5,3396
5020,0,0,"Kennedy",5,"intactness",1,355,"TaigaPlains",2,2139123.64128733,5,3397
5033,0,0,"Kennedy",5,"intactness",1,357,"TaigaPlains",2,17924963.0637585,5,3398
5035,0,0,"Kennedy",5,"intactness",1,358,"TaigaPlains",2,112810267.999969,5,3399
5036,0,0,"Kennedy",5,"intactness",1,359,"TaigaPlains",2,17425864.1689697,5,3400
5038,0,0,"Kennedy",5,"intactness",1,360,"TaigaPlains",2,167092328.346783,5,3401
5039,0,0,"Kennedy",5,"intactness",1,361,"TaigaPlains",2,51814189.9648372,5,3402
5044,0,0,"Kennedy",5,"intactness",1,362,"TaigaCordillera",2,56883723.1607253,5,3403
5088,0,0,"Kennedy",5,"intactness",1,364,"PacificMaritime",2,35307088.2923894,5,3404
5166,0,0,"Kennedy",5,"intactness",1,365,"PacificMaritime",2,80872895.5042943,5,3405
5193,0,0,"Kennedy",5,"intactness",1,366,"PacificMaritime",2,60535445.7905663,5,3406
5238,0,0,"Kennedy",5,"intactness",1,368,"PacificMaritime",2,2210248.49139888,5,3407
5323,0,0,"Kennedy",5,"intactness",1,369,"PacificMaritime",2,2230830.68056081,5,3408
5383,0,0,"Kennedy",5,"intactness",1,370,"PacificMaritime",2,127985362.34401,5,3409
5405,0,0,"Kennedy",5,"intactness",1,372,"PacificMaritime",2,8232438.02187151,5,3410
5418,0,0,"Kennedy",5,"intactness",1,373,"NorthernArctic",2,748618026.390739,5,3411
5420,0,0,"Kennedy",5,"intactness",1,374,"NorthernArctic",2,44301451.6401584,5,3412
5424,0,0,"Kennedy",5,"intactness",1,377,"NorthernArctic",2,21778688.8078423,5,3413
5425,0,0,"Kennedy",5,"intactness",1,378,"NorthernArctic",2,9841317469.57611,5,3414
5428,0,0,"Kennedy",5,"intactness",1,379,"NorthernArctic",2,12092672612.0828,5,3415
5429,0,0,"Kennedy",5,"intactness",1,380,"NorthernArctic",2,240228159.52647,5,3416
5431,0,0,"Kennedy",5,"intactness",1,382,"ArcticCordillera",2,18650522676.0269,5,3417
5434,0,0,"Kennedy",5,"intactness",1,384,"NorthernArctic",2,214682545.001562,5,3418
5435,0,0,"Kennedy",5,"intactness",1,385,"ArcticCordillera",2,21943041321.4639,5,3419
5440,0,0,"Kennedy",5,"intactness",1,387,"ArcticCordillera",2,1442361973.27351,5,3420
5441,0,0,"Kennedy",5,"intactness",1,388,"ArcticCordillera",2,9854650437.36558,5,3421
5443,0,0,"Kennedy",5,"intactness",1,390,"ArcticCordillera",2,2833836241.44385,5,3422
5444,0,0,"Kennedy",5,"intactness",1,391,"ArcticCordillera",2,4427546112.69744,5,3423
5448,0,0,"Kennedy",5,"intactness",1,393,"TaigaCordillera",2,74709131.5719082,5,3424
5451,0,0,"Kennedy",5,"intactness",1,395,"TaigaCordillera",2,33885372.6352008,5,3425
5452,0,0,"Kennedy",5,"intactness",1,396,"TaigaCordillera",2,42854035.7547615,5,3426
5453,0,0,"Kennedy",5,"intactness",1,397,"TaigaCordillera",2,91595877.6295236,5,3427
5455,0,0,"Kennedy",5,"intactness",1,398,"TaigaShield",2,7946951542.00183,5,3428
5456,0,0,"Kennedy",5,"intactness",1,399,"TaigaShield",2,282011320.50411,5,3429
5460,0,0,"Kennedy",5,"intactness",1,401,"TaigaShield",2,1659772283.4412,5,3430
5462,0,0,"Kennedy",5,"intactness",1,402,"TaigaShield",2,322061958.328503,5,3431
5468,0,0,"Kennedy",5,"intactness",1,404,"TaigaShield",2,1631113213.7612,5,3432
5472,0,0,"Kennedy",5,"intactness",1,406,"TaigaShield",2,7635850193.98625,5,3433
5473,0,0,"Kennedy",5,"intactness",1,407,"TaigaShield",2,393137993.283228,5,3434
5557,0,0,"Kennedy",5,"intactness",1,409,"Prairies",2,16929846.2842305,5,3435
5582,0,0,"Kennedy",5,"intactness",1,411,"Prairies",2,98196183.2487189,5,3436
5592,0,0,"Kennedy",5,"intactness",1,412,"Prairies",2,406453500.529985,5,3437
5655,0,0,"Kennedy",5,"intactness",1,414,"Prairies",2,18243034.5693497,5,3438
5666,0,0,"Kennedy",5,"intactness",1,415,"Prairies",2,177083226.766852,5,3439
5706,0,0,"Kennedy",5,"intactness",1,416,"Prairies",2,8504824.90779724,5,3440
5710,0,0,"Kennedy",5,"intactness",1,417,"Prairies",2,3218498.59068641,5,3441
5753,0,0,"Kennedy",5,"intactness",1,418,"MontaneCordillera",2,395007009.114774,5,3442
5765,0,0,"Kennedy",5,"intactness",1,419,"MontaneCordillera",2,1562991.96121907,5,3443
